city,country,continent,population,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm
Mexico City,Mexico,North America,9200000,2023,Bus,31.374,9.83,4,0.080551,0.00098226,0.000102311,0.93705
Mexico City,Mexico,North America,9200000,2023,Rail,15.069,14.31,4,0.018881,7.03E-06,1.47E-06,0.15078
Mexico City,Mexico,North America,9200000,2023,Bicycle,3.068,5.05,4,0,0,0,0
Mexico City,Mexico,North America,9200000,2023,Walk,5.649,2.39,4,0,0,0,0
Mexico City,Mexico,North America,9200000,2024,Car,28.852,11.87,3,0.178809,0.00037778,5.25E-05,2.16545
Mexico City,Mexico,North America,9200000,2024,Motorcycle,9.56,7.62,3,0.093916,0.00063025,6.76E-05,1.43586
Mexico City,Mexico,North America,9200000,2024,ElectricCar,4.154,13.23,3,0.024943,9.90E-06,2.46E-06,0.26184
Mexico City,Mexico,North America,9200000,2024,ElectricBike,4.29,7.2,3,0.003961,1.42E-06,3.71E-07,0.03767
Mexico City,Mexico,North America,9200000,2024,Bus,30.501,10.25,3,0.07648,0.00093023,9.97E-05,1.06149
Mexico City,Mexico,North America,9200000,2024,Rail,13.866,14.03,3,0.020751,6.55E-06,1.38E-06,0.15221
Mexico City,Mexico,North America,9200000,2024,Bicycle,2.979,4.67,3,0,0,0,0
Mexico City,Mexico,North America,9200000,2024,Walk,5.797,2.55,3,0,0,0,0
Lima,Peru,South America,10000000,2015,Car,24.255,12.18,3,0.196699,0.0004534,6.54E-05,2.40039
Lima,Peru,South America,10000000,2015,Motorcycle,19.325,8.67,3,0.112129,0.00086259,8.88E-05,1.61445
Lima,Peru,South America,10000000,2015,ElectricCar,1.028,13.62,3,0.027475,9.18E-06,2.36E-06,0.27038
Lima,Peru,South America,10000000,2015,ElectricBike,1.007,7.41,3,0.004074,1.47E-06,3.95E-07,0.03812
Lima,Peru,South America,10000000,2015,Bus,43.425,10.79,3,0.090754,0.00108404,0.00010737,1.09104
Lima,Peru,South America,10000000,2015,Rail,3.852,14.75,3,0.019262,7.41E-06,1.53E-06,0.14039
Lima,Peru,South America,10000000,2015,Bicycle,3.076,5.28,3,0,0,0,0
Lima,Peru,South America,10000000,2015,Walk,4.032,2.41,3,0,0,0,0
Lima,Peru,South America,10000000,2016,Car,25.249,11.92,4,0.182685,0.00044653,6.00E-05,2.49622
Lima,Peru,South America,10000000,2016,Motorcycle,20.636,7.93,4,0.108357,0.00075463,9.33E-05,1.51781
Lima,Peru,South America,10000000,2016,ElectricCar,1.202,13.2,4,0.025767,8.69E-06,2.23E-06,0.26918
Lima,Peru,South America,10000000,2016,ElectricBike,1.249,6.97,4,0.003735,1.44E-06,3.59E-07,0.03701
Lima,Peru,South America,10000000,2016,Bus,40.284,10.15,4,0.092311,0.00118018,0.000122005,1.01476
Lima,Peru,South America,10000000,2016,Rail,4.396,13.78,4,0.020001,7.42E-06,1.37E-06,0.14553
Lima,Peru,South America,10000000,2016,Bicycle,2.997,5.81,4,0,0,0,0
Lima,Peru,South America,10000000,2016,Walk,3.986,2.43,4,0,0,0,0
Lima,Peru,South America,10000000,2017,Car,25.542,12.15,4,0.181081,0.00042902,5.97E-05,2.33802
Lima,Peru,South America,10000000,2017,Motorcycle,18.663,8.43,4,0.107268,0.00074591,9.09E-05,1.59004
Lima,Peru,South America,10000000,2017,ElectricCar,1.157,13.41,4,0.026643,9.40E-06,2.39E-06,0.25221
Lima,Peru,South America,10000000,2017,ElectricBike,1.236,6.95,4,0.003468,1.40E-06,3.81E-07,0.04002
Lima,Peru,South America,10000000,2017,Bus,42.888,10.27,4,0.085685,0.00106687,0.000112449,1.03932
Lima,Peru,South America,10000000,2017,Rail,3.82,14.26,4,0.019452,7.06E-06,1.43E-06,0.13685
Lima,Peru,South America,10000000,2017,Bicycle,2.894,5.3,4,0,0,0,0
Lima,Peru,South America,10000000,2017,Walk,3.8,2.55,4,0,0,0,0
Lima,Peru,South America,10000000,2018,Car,26.121,11.78,2,0.188809,0.00041419,6.13E-05,2.46761
Lima,Peru,South America,10000000,2018,Motorcycle,19.479,8.18,2,0.110307,0.00074828,8.39E-05,1.5364
Lima,Peru,South America,10000000,2018,ElectricCar,1.331,13.45,2,0.024869,9.62E-06,2.32E-06,0.26641
Lima,Peru,South America,10000000,2018,ElectricBike,1.517,7.52,2,0.003377,1.48E-06,3.39E-07,0.03464
Lima,Peru,South America,10000000,2018,Bus,40.764,9.85,2,0.079167,0.00118292,0.000111468,1.05007
Lima,Peru,South America,10000000,2018,Rail,3.534,13.48,2,0.01899,6.66E-06,1.22E-06,0.1347
Lima,Peru,South America,10000000,2018,Bicycle,2.981,5.26,2,0,0,0,0
Lima,Peru,South America,10000000,2018,Walk,4.273,2.43,2,0,0,0,0
Lima,Peru,South America,10000000,2019,Car,22.764,12.31,2,0.174975,0.00042978,5.43E-05,2.28971
Lima,Peru,South America,10000000,2019,Motorcycle,19.645,8.15,2,0.106806,0.00074041,8.05E-05,1.5332
Lima,Peru,South America,10000000,2019,ElectricCar,1.484,12.07,2,0.024646,8.50E-06,2.12E-06,0.25325
Lima,Peru,South America,10000000,2019,ElectricBike,1.449,7.6,2,0.003868,1.33E-06,3.69E-07,0.0357
Lima,Peru,South America,10000000,2019,Bus,44.435,10.18,2,0.081595,0.00115123,0.000103944,1.0042
Lima,Peru,South America,10000000,2019,Rail,3.711,14.8,2,0.018119,7.08E-06,1.39E-06,0.12946
Lima,Peru,South America,10000000,2019,Bicycle,2.744,5.09,2,0,0,0,0
Lima,Peru,South America,10000000,2019,Walk,3.769,2.46,2,0,0,0,0
Lima,Peru,South America,10000000,2020,Car,25.92,12.7,3,0.181693,0.00038683,4.95E-05,2.37151
Lima,Peru,South America,10000000,2020,Motorcycle,17.778,8.16,3,0.100462,0.00078173,7.64E-05,1.55458
Lima,Peru,South America,10000000,2020,ElectricCar,1.484,13.01,3,0.024495,8.78E-06,2.22E-06,0.27093
Lima,Peru,South America,10000000,2020,ElectricBike,1.844,7.27,3,0.003354,1.35E-06,3.33E-07,0.03732
Lima,Peru,South America,10000000,2020,Bus,42.351,10.04,3,0.089598,0.00109562,0.000109101,1.05264
Lima,Peru,South America,10000000,2020,Rail,3.696,14.84,3,0.019371,6.89E-06,1.31E-06,0.13624
Lima,Peru,South America,10000000,2020,Bicycle,3.283,5.31,3,0,0,0,0
Lima,Peru,South America,10000000,2020,Walk,3.643,2.4,3,0,0,0,0
Lima,Peru,South America,10000000,2021,Car,25.94,11.9,2,0.175358,0.00042623,5.39E-05,2.21997
Lima,Peru,South America,10000000,2021,Motorcycle,18.438,7.47,2,0.107216,0.00064738,7.91E-05,1.55962
Lima,Peru,South America,10000000,2021,ElectricCar,1.692,12.43,2,0.02374,8.34E-06,2.39E-06,0.26515
Lima,Peru,South America,10000000,2021,ElectricBike,1.872,7.13,2,0.003665,1.28E-06,3.33E-07,0.03652
Lima,Peru,South America,10000000,2021,Bus,40.973,10.5,2,0.085676,0.00103046,0.000106256,1.01045
Lima,Peru,South America,10000000,2021,Rail,3.798,14.68,2,0.018363,6.26E-06,1.41E-06,0.12804
Lima,Peru,South America,10000000,2021,Bicycle,2.871,4.98,2,0,0,0,0
Lima,Peru,South America,10000000,2021,Walk,4.417,2.41,2,0,0,0,0
Lima,Peru,South America,10000000,2022,Car,24.072,12.09,3,0.178488,0.00041269,4.95E-05,2.19418
Lima,Peru,South America,10000000,2022,Motorcycle,19.596,8.08,3,0.102353,0.00070833,7.47E-05,1.49005
Lima,Peru,South America,10000000,2022,ElectricCar,1.862,13.05,3,0.022321,8.98E-06,2.22E-06,0.2501
Lima,Peru,South America,10000000,2022,ElectricBike,1.908,6.94,3,0.003352,1.24E-06,3.36E-07,0.03878
Lima,Peru,South America,10000000,2022,Bus,40.34,10.16,3,0.076442,0.0011138,0.000110026,1.05079
Lima,Peru,South America,10000000,2022,Rail,4.498,14.37,3,0.01826,6.17E-06,1.23E-06,0.13058
Lima,Peru,South America,10000000,2022,Bicycle,3.324,5.14,3,0,0,0,0
Lima,Peru,South America,10000000,2022,Walk,4.399,2.24,3,0,0,0,0
Lima,Peru,South America,10000000,2023,Car,23.598,12.86,4,0.167998,0.00037338,5.23E-05,2.33083
Lima,Peru,South America,10000000,2023,Motorcycle,18.557,7.78,4,0.102388,0.00066813,7.83E-05,1.50623
Lima,Peru,South America,10000000,2023,ElectricCar,1.866,12.59,4,0.023283,8.29E-06,2.02E-06,0.24432
Lima,Peru,South America,10000000,2023,ElectricBike,2.315,6.28,4,0.003357,1.23E-06,3.03E-07,0.03214
Lima,Peru,South America,10000000,2023,Bus,42.534,9.73,4,0.079617,0.00099722,9.78E-05,1.05973
Lima,Peru,South America,10000000,2023,Rail,3.971,14.02,4,0.017947,6.09E-06,1.33E-06,0.13404
Lima,Peru,South America,10000000,2023,Bicycle,3.068,5.12,4,0,0,0,0
Lima,Peru,South America,10000000,2023,Walk,4.091,2.63,4,0,0,0,0
Lima,Peru,South America,10000000,2024,Car,26.31,12.32,3,0.172765,0.00039117,4.68E-05,2.2772
Lima,Peru,South America,10000000,2024,Motorcycle,19.382,8.66,3,0.098692,0.00072549,8.03E-05,1.44006
Lima,Peru,South America,10000000,2024,ElectricCar,1.963,12.31,3,0.023834,8.30E-06,2.03E-06,0.25773
Lima,Peru,South America,10000000,2024,ElectricBike,2.442,7.24,3,0.003571,1.19E-06,3.09E-07,0.03693
Lima,Peru,South America,10000000,2024,Bus,39.091,9.99,3,0.07662,0.00100832,9.61E-05,1.00156
Lima,Peru,South America,10000000,2024,Rail,3.983,13.7,3,0.016988,6.02E-06,1.12E-06,0.13117
Lima,Peru,South America,10000000,2024,Bicycle,2.797,5.13,3,0,0,0,0
Lima,Peru,South America,10000000,2024,Walk,4.033,2.55,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2015,Car,32.412,11.86,4,0.185129,0.00043934,6.05E-05,2.58715
Buenos Aires,Argentina,South America,15200000,2015,Motorcycle,5.032,8.18,4,0.118139,0.00079486,8.90E-05,1.58876
Buenos Aires,Argentina,South America,15200000,2015,ElectricCar,1.857,13.11,4,0.021392,8.89E-06,2.13E-06,0.22463
Buenos Aires,Argentina,South America,15200000,2015,ElectricBike,1.954,7.95,4,0.003169,1.25E-06,3.31E-07,0.03157
Buenos Aires,Argentina,South America,15200000,2015,Bus,30.935,9.76,4,0.086531,0.00122561,0.000132862,1.14111
Buenos Aires,Argentina,South America,15200000,2015,Rail,19.85,14.12,4,0.016113,5.65E-06,1.17E-06,0.11358
Buenos Aires,Argentina,South America,15200000,2015,Bicycle,4.066,5.46,4,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2015,Walk,3.894,2.6,4,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2016,Car,35.524,12.11,2,0.189207,0.00042206,5.73E-05,2.50977
Buenos Aires,Argentina,South America,15200000,2016,Motorcycle,4.5,8.33,2,0.112436,0.0007849,8.78E-05,1.6803
Buenos Aires,Argentina,South America,15200000,2016,ElectricCar,2.165,13,2,0.021032,8.31E-06,1.92E-06,0.22505
Buenos Aires,Argentina,South America,15200000,2016,ElectricBike,2.094,6.66,2,0.003194,1.20E-06,2.72E-07,0.03173
Buenos Aires,Argentina,South America,15200000,2016,Bus,28.89,10.38,2,0.084142,0.00110506,0.000127602,1.00513
Buenos Aires,Argentina,South America,15200000,2016,Rail,19.503,14.47,2,0.016346,5.74E-06,9.29E-07,0.10815
Buenos Aires,Argentina,South America,15200000,2016,Bicycle,3.793,5.16,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2016,Walk,3.532,2.58,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2017,Car,33.391,12.06,3,0.185483,0.00044339,5.95E-05,2.44111
Buenos Aires,Argentina,South America,15200000,2017,Motorcycle,4.867,8.37,3,0.1075,0.00074415,7.84E-05,1.64529
Buenos Aires,Argentina,South America,15200000,2017,ElectricCar,2.354,13.19,3,0.021284,7.85E-06,1.84E-06,0.22163
Buenos Aires,Argentina,South America,15200000,2017,ElectricBike,2.452,6.88,3,0.003301,1.10E-06,3.46E-07,0.0317
Buenos Aires,Argentina,South America,15200000,2017,Bus,28.501,10.3,3,0.089625,0.00115642,0.000123138,1.06725
Buenos Aires,Argentina,South America,15200000,2017,Rail,20.66,13.99,3,0.016449,5.42E-06,1.10E-06,0.11681
Buenos Aires,Argentina,South America,15200000,2017,Bicycle,3.837,4.96,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2017,Walk,3.938,2.48,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2018,Car,35.659,12.62,2,0.178564,0.00040523,5.71E-05,2.5821
Buenos Aires,Argentina,South America,15200000,2018,Motorcycle,5.235,8.65,2,0.112562,0.00084066,9.63E-05,1.62976
Buenos Aires,Argentina,South America,15200000,2018,ElectricCar,2.636,13.37,2,0.01944,7.59E-06,1.66E-06,0.21339
Buenos Aires,Argentina,South America,15200000,2018,ElectricBike,2.96,6.96,2,0.002979,1.11E-06,2.80E-07,0.03029
Buenos Aires,Argentina,South America,15200000,2018,Bus,27.411,9.94,2,0.086839,0.00115702,0.000114931,1.04424
Buenos Aires,Argentina,South America,15200000,2018,Rail,18.534,13.55,2,0.016732,5.82E-06,1.17E-06,0.11935
Buenos Aires,Argentina,South America,15200000,2018,Bicycle,3.798,5.28,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2018,Walk,3.767,2.58,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2019,Car,37.687,12.9,3,0.190648,0.00042698,6.16E-05,2.64696
Buenos Aires,Argentina,South America,15200000,2019,Motorcycle,4.868,8.23,3,0.116537,0.00082599,8.53E-05,1.53607
Buenos Aires,Argentina,South America,15200000,2019,ElectricCar,2.882,13.15,3,0.018188,7.44E-06,1.69E-06,0.20576
Buenos Aires,Argentina,South America,15200000,2019,ElectricBike,2.826,7.32,3,0.00285,1.12E-06,2.90E-07,0.03151
Buenos Aires,Argentina,South America,15200000,2019,Bus,25.717,10.03,3,0.079766,0.00105707,0.000111105,1.0651
Buenos Aires,Argentina,South America,15200000,2019,Rail,18.912,14.8,3,0.015421,5.55E-06,1.10E-06,0.11778
Buenos Aires,Argentina,South America,15200000,2019,Bicycle,3.311,5.57,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2019,Walk,3.796,2.47,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2020,Car,35.167,11.75,2,0.189208,0.00041865,5.36E-05,2.40559
Buenos Aires,Argentina,South America,15200000,2020,Motorcycle,4.68,8.51,2,0.109339,0.00069971,6.99E-05,1.59159
Buenos Aires,Argentina,South America,15200000,2020,ElectricCar,3.089,12.53,2,0.0207,6.99E-06,1.67E-06,0.2038
Buenos Aires,Argentina,South America,15200000,2020,ElectricBike,3.369,7.37,2,0.002978,1.09E-06,2.79E-07,0.02878
Buenos Aires,Argentina,South America,15200000,2020,Bus,26.296,9.82,2,0.077024,0.00115825,0.000103039,1.07113
Buenos Aires,Argentina,South America,15200000,2020,Rail,19.289,15.05,2,0.014754,5.41E-06,1.06E-06,0.12222
Buenos Aires,Argentina,South America,15200000,2020,Bicycle,3.786,5.81,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2020,Walk,4.324,2.84,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2021,Car,34.407,12,4,0.171128,0.00041307,5.54E-05,2.29513
Buenos Aires,Argentina,South America,15200000,2021,Motorcycle,4.605,8.35,4,0.103169,0.00070319,8.26E-05,1.63283
Buenos Aires,Argentina,South America,15200000,2021,ElectricCar,3.341,13.51,4,0.019677,7.54E-06,1.66E-06,0.21452
Buenos Aires,Argentina,South America,15200000,2021,ElectricBike,3.52,6.96,4,0.002912,1.09E-06,2.54E-07,0.03064
Buenos Aires,Argentina,South America,15200000,2021,Bus,26.008,10.54,4,0.0869,0.00111072,0.000106256,1.05811
Buenos Aires,Argentina,South America,15200000,2021,Rail,20.324,13.65,4,0.014374,5.00E-06,1.13E-06,0.11072
Buenos Aires,Argentina,South America,15200000,2021,Bicycle,3.827,5.42,4,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2021,Walk,3.968,2.81,4,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2022,Car,34.571,12.67,2,0.175884,0.00038732,5.56E-05,2.32163
Buenos Aires,Argentina,South America,15200000,2022,Motorcycle,4.964,8.43,2,0.103039,0.0006066,7.83E-05,1.54854
Buenos Aires,Argentina,South America,15200000,2022,ElectricCar,3.441,12.94,2,0.018253,7.29E-06,1.76E-06,0.1935
Buenos Aires,Argentina,South America,15200000,2022,ElectricBike,3.797,7.96,2,0.002827,1.14E-06,2.69E-07,0.03076
Buenos Aires,Argentina,South America,15200000,2022,Bus,26.63,10.86,2,0.078147,0.00101705,0.000104026,0.95356
Buenos Aires,Argentina,South America,15200000,2022,Rail,19.22,14.66,2,0.015415,5.56E-06,9.09E-07,0.10578
Buenos Aires,Argentina,South America,15200000,2022,Bicycle,3.492,5.11,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2022,Walk,3.884,2.54,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2023,Car,34.519,12.33,3,0.182129,0.00035154,4.88E-05,2.27122
Buenos Aires,Argentina,South America,15200000,2023,Motorcycle,5.32,7.55,3,0.10641,0.00070143,7.71E-05,1.56129
Buenos Aires,Argentina,South America,15200000,2023,ElectricCar,3.923,13.99,3,0.018416,7.35E-06,1.77E-06,0.20384
Buenos Aires,Argentina,South America,15200000,2023,ElectricBike,4.863,7.23,3,0.002864,9.90E-07,2.77E-07,0.03073
Buenos Aires,Argentina,South America,15200000,2023,Bus,26.523,10.23,3,0.076631,0.00109132,0.00010602,1.01224
Buenos Aires,Argentina,South America,15200000,2023,Rail,17.451,15,3,0.015662,5.17E-06,1.01E-06,0.11449
Buenos Aires,Argentina,South America,15200000,2023,Bicycle,3.523,5.19,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2023,Walk,3.877,2.73,3,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2024,Car,34.971,12,2,0.167291,0.00033123,5.30E-05,2.39292
Buenos Aires,Argentina,South America,15200000,2024,Motorcycle,4.873,8.22,2,0.096185,0.00068332,7.21E-05,1.44606
Buenos Aires,Argentina,South America,15200000,2024,ElectricCar,3.892,13.48,2,0.01905,6.18E-06,1.68E-06,0.19573
Buenos Aires,Argentina,South America,15200000,2024,ElectricBike,4.437,7.22,2,0.002983,9.40E-07,3.14E-07,0.02965
Buenos Aires,Argentina,South America,15200000,2024,Bus,26.255,10.04,2,0.074548,0.00106312,0.000103823,0.96694
Buenos Aires,Argentina,South America,15200000,2024,Rail,18.123,15.45,2,0.013725,4.68E-06,1.01E-06,0.1044
Buenos Aires,Argentina,South America,15200000,2024,Bicycle,3.891,5.75,2,0,0,0,0
Buenos Aires,Argentina,South America,15200000,2024,Walk,3.558,2.75,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2015,Car,61.446,11.57,4,0.182193,0.00039902,6.26E-05,2.65076
Dubai,UAE,Middle East,3500000,2015,Motorcycle,3.905,7.75,4,0.106168,0.00075649,8.37E-05,1.5716
Dubai,UAE,Middle East,3500000,2015,ElectricCar,10.279,13.62,4,0.028492,1.08E-05,2.56E-06,0.31073
Dubai,UAE,Middle East,3500000,2015,ElectricBike,0.985,7.05,4,0.004325,1.64E-06,4.51E-07,0.04444
Dubai,UAE,Middle East,3500000,2015,Bus,10.003,10.21,4,0.086155,0.00115851,0.00011773,1.03298
Dubai,UAE,Middle East,3500000,2015,Rail,10.362,13.15,4,0.022708,8.27E-06,1.71E-06,0.16301
Dubai,UAE,Middle East,3500000,2015,Bicycle,1.034,4.8,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2015,Walk,1.986,2.08,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2016,Car,60.194,12.03,2,0.190378,0.00045114,5.95E-05,2.52556
Dubai,UAE,Middle East,3500000,2016,Motorcycle,4.036,7.9,2,0.114637,0.00076445,8.83E-05,1.45141
Dubai,UAE,Middle East,3500000,2016,ElectricCar,11.362,12.48,2,0.029223,1.17E-05,2.79E-06,0.30359
Dubai,UAE,Middle East,3500000,2016,ElectricBike,1.18,7.03,2,0.004578,1.60E-06,4.01E-07,0.04307
Dubai,UAE,Middle East,3500000,2016,Bus,10.004,9.96,2,0.081983,0.00120998,0.000116552,1.13102
Dubai,UAE,Middle East,3500000,2016,Rail,10.339,14.4,2,0.022056,8.66E-06,1.61E-06,0.1698
Dubai,UAE,Middle East,3500000,2016,Bicycle,0.963,4.93,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2016,Walk,1.923,1.8,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2017,Car,60.914,12.02,2,0.176184,0.00043324,6.27E-05,2.46394
Dubai,UAE,Middle East,3500000,2017,Motorcycle,3.623,7.98,2,0.110432,0.00073588,8.60E-05,1.61391
Dubai,UAE,Middle East,3500000,2017,ElectricCar,12.542,13.02,2,0.029236,1.06E-05,2.51E-06,0.29739
Dubai,UAE,Middle East,3500000,2017,ElectricBike,1.241,6.69,2,0.004411,1.63E-06,4.90E-07,0.04387
Dubai,UAE,Middle East,3500000,2017,Bus,9.396,9.07,2,0.090094,0.00121332,0.000116268,1.01923
Dubai,UAE,Middle East,3500000,2017,Rail,9.454,13.89,2,0.021038,7.31E-06,1.66E-06,0.16464
Dubai,UAE,Middle East,3500000,2017,Bicycle,0.94,4.7,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2017,Walk,1.891,2.05,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2018,Car,61.816,11.84,4,0.195174,0.00040588,5.30E-05,2.52167
Dubai,UAE,Middle East,3500000,2018,Motorcycle,3.778,8.2,4,0.105424,0.00078857,7.90E-05,1.53183
Dubai,UAE,Middle East,3500000,2018,ElectricCar,11.65,13.38,4,0.028765,1.05E-05,2.93E-06,0.32911
Dubai,UAE,Middle East,3500000,2018,ElectricBike,1.261,6.71,4,0.004243,1.60E-06,3.89E-07,0.0404
Dubai,UAE,Middle East,3500000,2018,Bus,9.567,9.28,4,0.087492,0.00108736,0.000111468,1.11226
Dubai,UAE,Middle East,3500000,2018,Rail,9.061,13.72,4,0.022331,7.93E-06,1.74E-06,0.1648
Dubai,UAE,Middle East,3500000,2018,Bicycle,0.914,4.86,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2018,Walk,1.953,1.95,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2019,Car,59.251,11.67,4,0.184862,0.00041239,5.11E-05,2.31711
Dubai,UAE,Middle East,3500000,2019,Motorcycle,3.427,7.56,4,0.107936,0.00069423,8.59E-05,1.57883
Dubai,UAE,Middle East,3500000,2019,ElectricCar,13.687,12.52,4,0.030333,1.03E-05,2.47E-06,0.32386
Dubai,UAE,Middle East,3500000,2019,ElectricBike,1.472,6.76,4,0.004486,1.53E-06,4.01E-07,0.04147
Dubai,UAE,Middle East,3500000,2019,Bus,9.57,9.57,4,0.085731,0.00111799,0.000131966,1.04903
Dubai,UAE,Middle East,3500000,2019,Rail,9.841,14.08,4,0.019922,8.17E-06,1.73E-06,0.15724
Dubai,UAE,Middle East,3500000,2019,Bicycle,0.982,4.55,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2019,Walk,1.77,2.17,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2020,Car,59.285,12.1,2,0.166208,0.00039106,5.37E-05,2.47699
Dubai,UAE,Middle East,3500000,2020,Motorcycle,3.471,7.58,2,0.113249,0.00071744,8.54E-05,1.60675
Dubai,UAE,Middle East,3500000,2020,ElectricCar,15.127,13.15,2,0.02599,1.03E-05,2.58E-06,0.28794
Dubai,UAE,Middle East,3500000,2020,ElectricBike,1.602,6.99,2,0.004379,1.52E-06,4.14E-07,0.04269
Dubai,UAE,Middle East,3500000,2020,Bus,8.964,9.9,2,0.079812,0.00110249,9.87E-05,1.08378
Dubai,UAE,Middle East,3500000,2020,Rail,8.806,14.05,2,0.020767,7.07E-06,1.52E-06,0.14946
Dubai,UAE,Middle East,3500000,2020,Bicycle,0.943,4.8,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2020,Walk,1.802,2.14,2,0,0,0,0
Dubai,UAE,Middle East,3500000,2021,Car,56.093,11.95,4,0.185559,0.00040105,5.29E-05,2.34615
Dubai,UAE,Middle East,3500000,2021,Motorcycle,3.782,7.61,4,0.098921,0.00071613,7.53E-05,1.46427
Dubai,UAE,Middle East,3500000,2021,ElectricCar,17.134,13.38,4,0.026278,9.78E-06,2.34E-06,0.31274
Dubai,UAE,Middle East,3500000,2021,ElectricBike,1.689,6.99,4,0.00438,1.49E-06,4.20E-07,0.04313
Dubai,UAE,Middle East,3500000,2021,Bus,9.22,10.15,4,0.081116,0.0011265,0.000111835,1.04345
Dubai,UAE,Middle East,3500000,2021,Rail,9.367,14.08,4,0.020534,7.01E-06,1.49E-06,0.15574
Dubai,UAE,Middle East,3500000,2021,Bicycle,0.929,4.5,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2021,Walk,1.788,2.03,4,0,0,0,0
Dubai,UAE,Middle East,3500000,2022,Car,57.348,12.16,4,0.16986,0.00039406,4.84E-05,2.19036
